Purchase Order ID,Purchase Order Date,Location ID,Location Name,Delivery Date,Purchase Order Number,Reference#,Purchase Order Status,Vendor Name,Is Inclusive Tax,TotalQuantityOrdered,BalanceQuantityBilled,Currency Code,Exchange Rate,Template Name,Reference No,Delivery Instructions,Terms & Conditions,Shipment preference,Expected Arrival Date,Account,Item Price,Item Name,Product ID,SKU,UPC,MPN,EAN,ISBN,Item Desc,QuantityOrdered,QuantityCancelled,QuantityReceived,QuantityBilled,Usage unit,Line Item Location Name,Tax ID,Item Tax,Item Tax %,Item Tax Amount,Item Tax Type,Item Total,Total,Adjustment,Adjustment Description,Discount Type,Is Discount Before Tax,Entity Discount Percent,Entity Discount Amount,Discount,Discount Amount,Discount Account,Payment Terms,Payment Terms Label,Attention,Address,City,State,Country,Code,Phone,Deliver To Customer,Recipient Address,Recipient City,Recipient State,Recipient Country,Recipient Postal Code,Recipient Phone,Submitted By,Approved By,Submitted Date,Approved Date,CF.Reason for Purchase,CF.Reason For Reject,CF.Requestor,CF.Purchase Trigger Close
4602503000016141423,2025-07-04,4602503000009244225,Head Office,2025-07-04,PO-1242,BC-1562 & BC-1453,Issued,Purchase Trigger,false,415.000000,415.000000,MYR,1.000000000000,PO-Standard,BC-1562 & BC-1453,Self pick-up,,,,Inventory Asset,1.80,T NUT WITH BOT 40MM,4602503000003020041,COB-BN-01-40,,,,,,120.00,0.00,0.00,0.00,PCS,Head Office,,,,,,216.00,5296.50,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,Warranty,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,SOLAR PV INSTALLATION,,Fatin,False
4602503000016141423,2025-07-04,4602503000009244225,Head Office,2025-07-04,PO-1242,BC-1562 & BC-1453,Issued,Purchase Trigger,false,415.000000,415.000000,MYR,1.000000000000,PO-Standard,BC-1562 & BC-1453,Self pick-up,,,,Inventory Asset,20.00,MIDDLE BALLASTED TRAY,4602503000005352077,SLR-BS-MBP-XLM-01,,,,,,60.00,0.00,0.00,0.00,Each,Head Office,,,,,,1200.00,5296.50,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,Warranty,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,SOLAR PV INSTALLATION,,Fatin,False
4602503000016141423,2025-07-04,4602503000009244225,Head Office,2025-07-04,PO-1242,BC-1562 & BC-1453,Issued,Purchase Trigger,false,415.000000,415.000000,MYR,1.000000000000,PO-Standard,BC-1562 & BC-1453,Self pick-up,,,,Inventory Asset,1.80,GROUNDING LUG SLR-EK-D ( AL6005-5 / SUS 304 ),4602503000004890261,SLR-EK-D,,,,,,20.00,0.00,0.00,0.00,pcs,Head Office,,,,,,36.00,5296.50,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,Warranty,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,SOLAR PV INSTALLATION,,Fatin,False
4602503000016141423,2025-07-04,4602503000009244225,Head Office,2025-07-04,PO-1242,BC-1562 & BC-1453,Issued,Purchase Trigger,false,415.000000,415.000000,MYR,1.000000000000,PO-Standard,BC-1562 & BC-1453,Self pick-up,,,,Inventory Asset,0.20,PV MODULE CABLE CLIP,4602503000003020077,XJ-AZ,,,,,,60.00,0.00,0.00,0.00,pcs,Head Office,,,,,,12.00,5296.50,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,Warranty,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,SOLAR PV INSTALLATION,,Fatin,False
4602503000016141450,2025-07-04,4602503000009244225,Head Office,,PO-1243,BC-1562 & BC-1453,Billed,Winstar Solar Sdn Bhd,false,415.000000,0.000000,MYR,1.000000000000,PO-Standard,BC-1562 & BC-1453,Self pick-up,,,,Inventory Asset,145.20,RAIL SLR-R11 6000MM,4602503000003020005,R11-6000,,,,,,20.00,0.00,20.00,20.00,pcs,Head Office,,,,,,2904.00,5296.50,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,30,Net 30,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,SOLAR PV INSTALLATION,,Fatin,False
4602503000016141450,2025-07-04,4602503000009244225,Head Office,,PO-1243,BC-1562 & BC-1453,Billed,Winstar Solar Sdn Bhd,false,415.000000,0.000000,MYR,1.000000000000,PO-Standard,BC-1562 & BC-1453,Self pick-up,,,,Inventory Asset,4.30,RAIL JOINER 180MM,4602503000003020014,RS-03-180,,,,,,15.00,0.00,15.00,15.00,pcs,Head Office,,,,,,64.50,5296.50,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,30,Net 30,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,SOLAR PV INSTALLATION,,Fatin,False
4602503000016141450,2025-07-04,4602503000009244225,Head Office,,PO-1243,BC-1562 & BC-1453,Billed,Winstar Solar Sdn Bhd,false,415.000000,0.000000,MYR,1.000000000000,PO-Standard,BC-1562 & BC-1453,Self pick-up,,,,Inventory Asset,4.50,FRONT LEG 10 40MM,4602503000003020023,COBE-FE-10-40,,,,,,60.00,0.00,60.00,60.00,pcs,Head Office,,,,,,270.00,5296.50,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,30,Net 30,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,SOLAR PV INSTALLATION,,Fatin,False
4602503000016141450,2025-07-04,4602503000009244225,Head Office,,PO-1243,BC-1562 & BC-1453,Billed,Winstar Solar Sdn Bhd,false,415.000000,0.000000,MYR,1.000000000000,PO-Standard,BC-1562 & BC-1453,Self pick-up,,,,Inventory Asset,9.90,REAR LEG 10 267MM,4602503000003020032,COBE-RE-10-D-267,,,,,,60.00,0.00,60.00,60.00,pcs,Head Office,,,,,,594.00,5296.50,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,30,Net 30,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,SOLAR PV INSTALLATION,,Fatin,False
4602503000016141450,2025-07-04,4602503000009244225,Head Office,,PO-1243,BC-1562 & BC-1453,Billed,Winstar Solar Sdn Bhd,false,415.000000,0.000000,MYR,1.000000000000,PO-Standard,BC-1562 & BC-1453,Self pick-up,,,,Inventory Asset,1.80,T NUT WITH BOT 40MM,4602503000003020041,COB-BN-01-40,,,,,,120.00,0.00,120.00,120.00,PCS,Head Office,,,,,,216.00,5296.50,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,30,Net 30,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,SOLAR PV INSTALLATION,,Fatin,False
4602503000016141450,2025-07-04,4602503000009244225,Head Office,,PO-1243,BC-1562 & BC-1453,Billed,Winstar Solar Sdn Bhd,false,415.000000,0.000000,MYR,1.000000000000,PO-Standard,BC-1562 & BC-1453,Self pick-up,,,,Inventory Asset,20.00,MIDDLE BALLASTED TRAY,4602503000005352077,SLR-BS-MBP-XLM-01,,,,,,60.00,0.00,60.00,60.00,Each,Head Office,,,,,,1200.00,5296.50,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,30,Net 30,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,SOLAR PV INSTALLATION,,Fatin,False
4602503000016141450,2025-07-04,4602503000009244225,Head Office,,PO-1243,BC-1562 & BC-1453,Billed,Winstar Solar Sdn Bhd,false,415.000000,0.000000,MYR,1.000000000000,PO-Standard,BC-1562 & BC-1453,Self pick-up,,,,Inventory Asset,1.80,GROUNDING LUG SLR-EK-D ( AL6005-5 / SUS 304 ),4602503000004890261,SLR-EK-D,,,,,,20.00,0.00,20.00,20.00,pcs,Head Office,,,,,,36.00,5296.50,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,30,Net 30,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,SOLAR PV INSTALLATION,,Fatin,False
4602503000016141450,2025-07-04,4602503000009244225,Head Office,,PO-1243,BC-1562 & BC-1453,Billed,Winstar Solar Sdn Bhd,false,415.000000,0.000000,MYR,1.000000000000,PO-Standard,BC-1562 & BC-1453,Self pick-up,,,,Inventory Asset,0.20,PV MODULE CABLE CLIP,4602503000003020077,XJ-AZ,,,,,,60.00,0.00,60.00,60.00,pcs,Head Office,,,,,,12.00,5296.50,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,30,Net 30,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,SOLAR PV INSTALLATION,,Fatin,False
4602503000016143013,2025-07-03,4602503000009244225,Head Office,2025-07-04,PO-1226,,Issued,Purchase Trigger,false,110.000000,110.000000,MYR,1.000000000000,PO-Standard,,,,,,Inventory Asset,22.80,Cement (50kg),4602503000002163640,T-446,,,,,,8.00,0.00,8.00,0.00,pcs,Head Office,,,,,,182.40,1004.40,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,50% deposit and 50% balance before shipment,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,PV installation ,,Wei Xiang ,False
4602503000016143013,2025-07-03,4602503000009244225,Head Office,2025-07-04,PO-1226,,Issued,Purchase Trigger,false,110.000000,110.000000,MYR,1.000000000000,PO-Standard,,,,,,Inventory Asset,5.00,Concrete Sand (20kg),4602503000002163658,T-448,,,,,,46.00,0.00,46.00,0.00,pcs,Head Office,,,,,,230.00,1004.40,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,50% deposit and 50% balance before shipment,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,PV installation ,,Wei Xiang ,False
4602503000016143013,2025-07-03,4602503000009244225,Head Office,2025-07-04,PO-1226,,Issued,Purchase Trigger,false,110.000000,110.000000,MYR,1.000000000000,PO-Standard,,,,,,Inventory Asset,5.00,Concrete Stone (20kg),4602503000003020099,T-503,,,,,,32.00,0.00,32.00,0.00,pcs,Head Office,,,,,,160.00,1004.40,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,50% deposit and 50% balance before shipment,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,PV installation ,,Wei Xiang ,False
4602503000016143013,2025-07-03,4602503000009244225,Head Office,2025-07-04,PO-1226,,Issued,Purchase Trigger,false,110.000000,110.000000,MYR,1.000000000000,PO-Standard,,,,,,Inventory Asset,18.00,Concrete deformed bar (L: 8 ft),4602503000004112055,SKU-DB-01,,,,,,24.00,0.00,0.00,0.00,pcs,Head Office,,,,,,432.00,1004.40,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,50% deposit and 50% balance before shipment,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,PV installation ,,Wei Xiang ,False
4602503000016143038,2025-07-03,4602503000009244225,Head Office,2025-07-08,PO-1227,,Draft,Purchase Trigger,false,2.000000,2.000000,MYR,1.000000000000,PO-Standard,,,,,,Inventory Asset,159.00,DONGCHEONG 20V 2.0AH BATTERY,4602503000016086091,88025966,,,,,,2.00,0.00,0.00,0.00,pcs,Head Office,,,,,,318.00,318.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,50% deposit and 50% balance before shipment,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,SSS equipment ,,Wei Xiang,False
4602503000016143057,2025-07-03,4602503000009244225,Head Office,,PO-1230,PT (PO-1209) | For Office Use,Billed,SB Four Elektrik & Hardware Sdn Bhd,false,30.000000,0.000000,MYR,1.000000000000,PO-Standard,PT (PO-1209) | For Office Use,,,,,Cost of Goods Sold,5.00,FLUORESCENT LIGHT - LONG LED,4602503000015907029,SBE-22LTD,,,,,1 BOX OF 30 TUBES,30.00,0.00,30.00,30.00,,Head Office,,,,,,150.00,150.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,30,Net 30,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,For Office Use,,Cham,False
4602503000016143108,2025-07-03,4602503000009244225,Head Office,,PO-1231,PT(PO-1227) | SSS equipment,Draft,CHIN CHUN HARDWARE SDN BHD,false,2.000000,2.000000,MYR,1.000000000000,PO-Standard,PT(PO-1227) | SSS equipment,,,,,Inventory Asset,159.00,DONGCHEONG 20V 2.0AH BATTERY,4602503000016086091,88025966,,,,,,2.00,0.00,0.00,0.00,pcs,Head Office,,,,,,318.00,318.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,50% deposit and 50% balance before shipment,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,SSS equipment ,,Wei Xiang,False
4602503000016143133,2025-07-17,4602503000009244225,Head Office,2025-08-08,PO-1232,PI: SSAS-TECH-20250716-01,Billed,"Solarspace Technology (XuZhou) Co., Ltd",false,720.000000,0.000000,USD,4.248503000000,PO-Standard,PI: SSAS-TECH-20250716-01,1st of 3 Batches,,,,Finished Goods,52.204,Solarspace 620W N-Topcon Bi Facial PV Module,4602503000008753998,SSA-66HD-620N,,,,,"Model: SSA-66HD-620W                            
Double glass silver frame PV module
TOPCON 620W
300mm cable length, MC4 compatible connector 2382x1134x30mm
Note: 36pc/pallet, 720 pieces/40HQ",720.00,0.00,720.00,720.00,pcs,Head Office,,,,,,37586.88,37586.88,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,LC at Sight,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,Goods of Sold,,FATIN/PR-1289,False
4602503000016143172,2025-07-03,4602503000009244225,Head Office,,PO-1233,PT (PO-1224) | SWH installation,Billed,SB Four Elektrik & Hardware Sdn Bhd,false,30.000000,0.000000,MYR,1.000000000000,PO-Standard,PT (PO-1224) | SWH installation,,,,,Inventory Asset,4.00,"PLUG TOP WHITE, 250VAC, 15A",4602503000000620562,PART-000076,,,,,,30.00,0.00,30.00,30.00,Each,Head Office,,,,,,120.00,120.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,30,Net 30,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,SWH installation ,,Wei Xiang,False
4602503000016143185,2025-07-03,4602503000009244225,Head Office,,PO-1234,PT(PO-1226) | PV installation,Billed,Ew Steel Marketing Sdn Bhd,false,24.000000,0.000000,MYR,1.000000000000,PO-Standard,PT(PO-1226) | PV installation,,,,,Inventory Asset,14.00,Concrete deformed bar (L: 8 ft),4602503000004112055,SKU-DB-01,,,,,R8(8mm)x6m,24.00,0.00,24.00,24.00,pcs,Head Office,,,,,,336.00,336.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,30,Net 30,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,PV installation ,,Wei Xiang ,False
4602503000016143198,2025-07-03,4602503000009244225,Head Office,,PO-1235,PT(PO-1226) | PV installation,Billed,TNT Best Group Sdn Bhd,false,87.000000,0.000000,MYR,1.000000000000,PO-Standard,PT(PO-1226) | PV installation,,,,,Inventory Asset,24.00,Cement (50kg),4602503000002163640,T-446,,,,,,8.00,0.00,8.00,8.00,pcs,Head Office,,,,,,192.00,612.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,Due on receipt,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,PV installation ,,Wei Xiang ,False
4602503000016143198,2025-07-03,4602503000009244225,Head Office,,PO-1235,PT(PO-1226) | PV installation,Billed,TNT Best Group Sdn Bhd,false,87.000000,0.000000,MYR,1.000000000000,PO-Standard,PT(PO-1226) | PV installation,,,,,Inventory Asset,5.00,Concrete Sand (20kg),4602503000002163658,T-448,,,,,,46.00,0.00,46.00,46.00,pcs,Head Office,,,,,,230.00,612.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,Due on receipt,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,PV installation ,,Wei Xiang ,False
4602503000016143198,2025-07-03,4602503000009244225,Head Office,,PO-1235,PT(PO-1226) | PV installation,Billed,TNT Best Group Sdn Bhd,false,87.000000,0.000000,MYR,1.000000000000,PO-Standard,PT(PO-1226) | PV installation,,,,,Inventory Asset,5.00,Concrete Stone (20kg),4602503000003020099,T-503,,,,,,32.00,0.00,32.00,32.00,pcs,Head Office,,,,,,160.00,612.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,Due on receipt,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,PV installation ,,Wei Xiang ,False
4602503000016143198,2025-07-03,4602503000009244225,Head Office,,PO-1235,PT(PO-1226) | PV installation,Billed,TNT Best Group Sdn Bhd,false,87.000000,0.000000,MYR,1.000000000000,PO-Standard,PT(PO-1226) | PV installation,,,,,Finished Goods,30.00,Transportation Charge,4602503000012969213,Transport,,,,,,1.00,0.00,1.00,1.00,Each,Head Office,,,,,,30.00,612.00,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,0,Due on receipt,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,PV installation ,,Wei Xiang ,False
4602503000016143263,2025-07-03,4602503000009244225,Head Office,,PO-1236,For Gallant Project,Billed,SB Four Elektrik & Hardware Sdn Bhd,false,30.000000,0.000000,MYR,1.000000000000,PO-Standard,For Gallant Project,,,,,Inventory Asset,1.50,CABLE GLAND - 10MM (BLACK),4602503000016163044,10MM CABLE- PG13.5,,,,,PG-16,25.00,0.00,25.00,25.00,pcs,Head Office,,,,,,37.50,49.30,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,30,Net 30,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,For Gallant Project,,Fatin,False
4602503000016143263,2025-07-03,4602503000009244225,Head Office,,PO-1236,For Gallant Project,Billed,SB Four Elektrik & Hardware Sdn Bhd,false,30.000000,0.000000,MYR,1.000000000000,PO-Standard,For Gallant Project,,,,,Inventory Asset,2.50,CABLE GLAND - 185MM (BLACK),4602503000016143238,185MM CABLE- PG29,,,,,PG-29,4.00,0.00,4.00,4.00,pcs,Head Office,,,,,,10.00,49.30,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,30,Net 30,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,For Gallant Project,,Fatin,False
4602503000016143263,2025-07-03,4602503000009244225,Head Office,,PO-1236,For Gallant Project,Billed,SB Four Elektrik & Hardware Sdn Bhd,false,30.000000,0.000000,MYR,1.000000000000,PO-Standard,For Gallant Project,,,,,Inventory Asset,1.80,CABLE GLAND - 95MM (BLACK),4602503000016143217,95MM CABLE-PG21,,,,,PG-21,1.00,0.00,1.00,1.00,pcs,Head Office,,,,,,1.80,49.30,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,30,Net 30,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,For Gallant Project,,Fatin,False
4602503000016143314,2025-07-03,4602503000009244225,Head Office,2025-07-04,PO-1237,For Gallant Project,Billed,Tokosu Engineering Hardware Trading,false,11.000000,0.000000,MYR,1.000000000000,PO-Standard,For Gallant Project,,,,,Inventory Asset,41.00,HOLE SAW DRILL BIT,4602503000000623320,T-0393,,,,,38mm ,5.00,0.00,5.00,5.00,Each,Head Office,,,,,,205.00,438.10,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,90,Net 90,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,For Gallant Project ,,FATIN,False
4602503000016143314,2025-07-03,4602503000009244225,Head Office,2025-07-04,PO-1237,For Gallant Project,Billed,Tokosu Engineering Hardware Trading,false,11.000000,0.000000,MYR,1.000000000000,PO-Standard,For Gallant Project,,,,,Inventory Asset,31.30,HOLE SAW DRILL BIT,4602503000000623320,T-0393,,,,,29mm ,2.00,0.00,2.00,2.00,Each,Head Office,,,,,,62.60,438.10,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,90,Net 90,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,For Gallant Project ,,FATIN,False
4602503000016143314,2025-07-03,4602503000009244225,Head Office,2025-07-04,PO-1237,For Gallant Project,Billed,Tokosu Engineering Hardware Trading,false,11.000000,0.000000,MYR,1.000000000000,PO-Standard,For Gallant Project,,,,,Inventory Asset,25.50,HOLE SAW DRILL BIT,4602503000000623320,T-0393,,,,,24mm,1.00,0.00,1.00,1.00,Each,Head Office,,,,,,25.50,438.10,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,90,Net 90,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,For Gallant Project ,,FATIN,False
4602503000016143314,2025-07-03,4602503000009244225,Head Office,2025-07-04,PO-1237,For Gallant Project,Billed,Tokosu Engineering Hardware Trading,false,11.000000,0.000000,MYR,1.000000000000,PO-Standard,For Gallant Project,,,,,Cost of Goods Sold,40.00,ARBOR - HOLE SAW DRILL BIT,4602503000016273001,ARBOR,,,,,14-30mm,2.00,0.00,2.00,2.00,,Head Office,,,,,,80.00,438.10,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,90,Net 90,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,For Gallant Project ,,FATIN,False
4602503000016143314,2025-07-03,4602503000009244225,Head Office,2025-07-04,PO-1237,For Gallant Project,Billed,Tokosu Engineering Hardware Trading,false,11.000000,0.000000,MYR,1.000000000000,PO-Standard,For Gallant Project,,,,,Cost of Goods Sold,65.00,ARBOR - HOLE SAW DRILL BIT,4602503000016273001,ARBOR,,,,,32-120mm,1.00,0.00,1.00,1.00,,Head Office,,,,,,65.00,438.10,0.00,Adjustment,entity_level,true,0.00,0.000,0.00,0.0,,90,Net 90,Head Office,"5, Jalan Teknologi 3/5, Kota Damansara",Petaling Jaya,Selangor,Malaysia,47810 ,0361574888,,,,,,,,,,,,For Gallant Project ,,FATIN,False
4602503000016158033,2025-07-03,4602503000009244225,Head Office,2025-07-04,PO-1240,BC-1562 & BC-1453,Issued,Purchase Trigger,false,415.000000,415.000000,MYR,1.000000000000,PO-Standard,BC-1562 & BC-1453,Self pick-up,,,,Inventory Asset,0.00,RAIL SLR-R11 6000MM,4602503000003020005,R11-6000,,,,,,20.00,0.00,0.00,0.00,pcs,Head Office,,,,,,0.00,950.00,0.00,,entity_level,true,0.00,0.000,0.00,0.0,,0,Due on Receipt,,,,,,,,,,,,,,,,,,,SOLAR PV INSTALLATION,,Fatin,False
4602503000016158033,2025-07-03,4602503000009244225,Head Office,2025-07-04,PO-1240,BC-1562 & BC-1453,Issued,Purchase Trigger,false,415.000000,415.000000,MYR,1.000000000000,PO-Standard,BC-1562 & BC-1453,Self pick-up,,,,Inventory Asset,0.00,RAIL JOINER 180MM,4602503000003020014,RS-03-180,,,,,,15.00,0.00,0.00,0.00,pcs,Head Office,,,,,,0.00,950.00,0.00,,entity_level,true,0.00,0.000,0.00,0.0,,0,Due on Receipt,,,,,,,,,,,,,,,,,,,SOLAR PV INSTALLATION,,Fatin,False
4602503000016158033,2025-07-03,4602503000009244225,Head Office,2025-07-04,PO-1240,BC-1562 & BC-1453,Issued,Purchase Trigger,false,415.000000,415.000000,MYR,1.000000000000,PO-Standard,BC-1562 & BC-1453,Self pick-up,,,,Inventory Asset,0.00,FRONT LEG 10 40MM,4602503000003020023,COBE-FE-10-40,,,,,,60.00,0.00,0.00,0.00,pcs,Head Office,,,,,,0.00,950.00,0.00,,entity_level,true,0.00,0.000,0.00,0.0,,0,Due on Receipt,,,,,,,,,,,,,,,,,,,SOLAR PV INSTALLATION,,Fatin,False
4602503000016158033,2025-07-03,4602503000009244225,Head Office,2025-07-04,PO-1240,BC-1562 & BC-1453,Issued,Purchase Trigger,false,415.000000,415.000000,MYR,1.000000000000,PO-Standard,BC-1562 & BC-1453,Self pick-up,,,,Inventory Asset,0.00,REAR LEG 10 267MM,4602503000003020032,COBE-RE-10-D-267,,,,,,60.00,0.00,0.00,0.00,pcs,Head Office,,,,,,0.00,950.00,0.00,,entity_level,true,0.00,0.000,0.00,0.0,,0,Due on Receipt,,,,,,,,,,,,,,,,,,,SOLAR PV INSTALLATION,,Fatin,False
4602503000016158033,2025-07-03,4602503000009244225,Head Office,2025-07-04,PO-1240,BC-1562 & BC-1453,Issued,Purchase Trigger,false,415.000000,415.000000,MYR,1.000000000000,PO-Standard,BC-1562 & BC-1453,Self pick-up,,,,Inventory Asset,0.00,T NUT WITH BOT 40MM,4602503000003020041,COB-BN-01-40,,,,,,120.00,0.00,0.00,0.00,PCS,Head Office,,,,,,0.00,950.00,0.00,,entity_level,true,0.00,0.000,0.00,0.0,,0,Due on Receipt,,,,,,,,,,,,,,,,,,,SOLAR PV INSTALLATION,,Fatin,False
4602503000016158033,2025-07-03,4602503000009244225,Head Office,2025-07-04,PO-1240,BC-1562 & BC-1453,Issued,Purchase Trigger,false,415.000000,415.000000,MYR,1.000000000000,PO-Standard,BC-1562 & BC-1453,Self pick-up,,,,Inventory Asset,15.10,MIDDLE BALLASTED TRAY,4602503000005352077,SLR-BS-MBP-XLM-01,,,,,,60.00,0.00,0.00,0.00,Each,Head Office,,,,,,906.00,950.00,0.00,,entity_level,true,0.00,0.000,0.00,0.0,,0,Due on Receipt,,,,,,,,,,,,,,,,,,,SOLAR PV INSTALLATION,,Fatin,False
