Composite Item ID,Composite Item Name,Selling Price,Sales Description,Product Type,Unit,SKU,Alias Name,UPC,EAN,ISBN,Part Number,Purchase Price,Purchase Description,Reorder Point,Opening Stock,Opening Stock Value,Status,Sales Account,Brand,Manufacturer,Package Weight,Package Length,Package Width,Package Height,Tax Name,Tax Percentage,Tax Type,Purchase Tax Name,Purchase Tax Percentage,Purchase Tax Type,Purchase Account,Inventory Account,Inventory Valuation Method,Preferred Vendor,Source,Reference ID,Last Sync Time,Mapped Item Name,Mapped Item SKU,Mapped Quantity,Combo Type,CF.Product Category,CF.Sub Category,CF.Max Level,CF.Stock Type,CF.Purchase Lead Time,CF.Ordering Quantity
4602503000016175361,"PV Electrical Install Kit, 1 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,IKPVEM-11,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,CABLE MARKER 1,"OK-EC1,1",10.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175361,"PV Electrical Install Kit, 1 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,IKPVEM-11,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,CABLE MARKER 2,"OK-EC1,2",10.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175361,"PV Electrical Install Kit, 1 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,IKPVEM-11,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,CABLE MARKER P,"OK-EC1,P",10.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175361,"PV Electrical Install Kit, 1 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,IKPVEM-11,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,CABLE MARKER N,"OK-EC1,N",10.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175400,"PV Electrical Install Kit, 1 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-13,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,DC CABLE - Fireproof 1C x 4mm^2 (1000 meters / Drum) Black,T-453,200.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175400,"PV Electrical Install Kit, 1 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-13,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,AC wire 6mmx100m BLACK,AC-WIRE-06-B,2.500000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175400,"PV Electrical Install Kit, 1 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-13,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,"AC WIRE, 6mmx100m, GREEN",AC-WIRE-6-G,2.500000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175400,"PV Electrical Install Kit, 1 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-13,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,"HDG TRUNKING 2"" X 2"" X L8'",CO-SD-53,12.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175400,"PV Electrical Install Kit, 1 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-13,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,"PVC CASING 2"" x 2"" x 6 FT",T-478,6.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175400,"PV Electrical Install Kit, 1 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-13,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,"FLEXIBLE GI CONDUIT PVC COATED 1"" X 30M","FLX-GI-PVC-1""",1.500000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175400,"PV Electrical Install Kit, 1 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-13,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,"1"" PVC Flex Conduit Black- 20meter","FLX-PVC-1""",4.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175400,"PV Electrical Install Kit, 1 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-13,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,Pipe PVC 10FT,T-463,3.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175400,"PV Electrical Install Kit, 1 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-13,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,"SOCKET PVC 1""",T-0028,10.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175400,"PV Electrical Install Kit, 1 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-13,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,CABLE MARKER 1,"OK-EC1,1",10.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175400,"PV Electrical Install Kit, 1 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-13,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,CABLE MARKER 2,"OK-EC1,2",10.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175400,"PV Electrical Install Kit, 1 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-13,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,CABLE MARKER P,"OK-EC1,P",10.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175400,"PV Electrical Install Kit, 1 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-13,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,CABLE MARKER N,"OK-EC1,N",10.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175439,"PV Electrical Install Kit, 3 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,IKPVEM-31,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,DC CABLE - Fireproof 1C x 4mm^2 (1000 meters / Drum) Black,T-453,150.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175439,"PV Electrical Install Kit, 3 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,IKPVEM-31,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,AC wire 6mmx100m BLACK,AC-WIRE-06-B,2.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175439,"PV Electrical Install Kit, 3 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,IKPVEM-31,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,"AC WIRE, 6mmx100m, GREEN",AC-WIRE-6-G,2.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175439,"PV Electrical Install Kit, 3 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,IKPVEM-31,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,"HDG TRUNKING 2"" X 2"" X L8'",CO-SD-53,8.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175439,"PV Electrical Install Kit, 3 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,IKPVEM-31,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,"PVC CASING 2"" x 2"" x 6 FT",T-478,4.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175439,"PV Electrical Install Kit, 3 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,IKPVEM-31,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,"FLEXIBLE GI CONDUIT PVC COATED 1"" X 30M","FLX-GI-PVC-1""",1.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175439,"PV Electrical Install Kit, 3 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,IKPVEM-31,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,"1"" PVC Flex Conduit Black- 20meter","FLX-PVC-1""",3.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175439,"PV Electrical Install Kit, 3 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,IKPVEM-31,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,Pipe PVC 10FT,T-463,3.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175439,"PV Electrical Install Kit, 3 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,IKPVEM-31,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,"SOCKET PVC 1""",T-0028,10.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175439,"PV Electrical Install Kit, 3 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,IKPVEM-31,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,CABLE MARKER 1,"OK-EC1,1",10.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175439,"PV Electrical Install Kit, 3 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,IKPVEM-31,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,CABLE MARKER 2,"OK-EC1,2",10.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175439,"PV Electrical Install Kit, 3 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,IKPVEM-31,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,CABLE MARKER P,"OK-EC1,P",10.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175439,"PV Electrical Install Kit, 3 Phase, Micro, 1-2 Floor",MYR 3200.00,,goods,Each,IKPVEM-31,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,CABLE MARKER N,"OK-EC1,N",10.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175488,"PV Electrical Install Kit, 3 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-33,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,DC CABLE - Fireproof 1C x 4mm^2 (1000 meters / Drum) Black,T-453,200.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175488,"PV Electrical Install Kit, 3 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-33,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,AC wire 6mmx100m BLACK,AC-WIRE-06-B,2.500000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175488,"PV Electrical Install Kit, 3 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-33,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,"AC WIRE, 6mmx100m, GREEN",AC-WIRE-6-G,2.500000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175488,"PV Electrical Install Kit, 3 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-33,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,"HDG TRUNKING 2"" X 2"" X L8'",CO-SD-53,12.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175488,"PV Electrical Install Kit, 3 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-33,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,"PVC CASING 2"" x 2"" x 6 FT",T-478,6.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175488,"PV Electrical Install Kit, 3 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-33,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,"FLEXIBLE GI CONDUIT PVC COATED 1"" X 30M","FLX-GI-PVC-1""",1.500000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175488,"PV Electrical Install Kit, 3 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-33,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,"1"" PVC Flex Conduit Black- 20meter","FLX-PVC-1""",4.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175488,"PV Electrical Install Kit, 3 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-33,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,Pipe PVC 10FT,T-463,3.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175488,"PV Electrical Install Kit, 3 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-33,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,"SOCKET PVC 1""",T-0028,10.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175488,"PV Electrical Install Kit, 3 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-33,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,CABLE MARKER 1,"OK-EC1,1",10.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175488,"PV Electrical Install Kit, 3 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-33,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,CABLE MARKER 2,"OK-EC1,2",10.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175488,"PV Electrical Install Kit, 3 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-33,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,CABLE MARKER P,"OK-EC1,P",10.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175488,"PV Electrical Install Kit, 3 Phase, Micro, 3 Floor",MYR 4000.00,,goods,Each,IKPVEM-33,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,CABLE MARKER N,"OK-EC1,N",10.000000,Kit,Solar PV,COMBINER BOX PREFAB,,,,
4602503000016175635,PV Install Kit Concrete Low Landscape 1/R,MYR 435.00,,goods,Each,IKPVLBL-1,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,Rail SLR-R02-Light 5200MM,SLR-R02-LIGHT,1.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175635,PV Install Kit Concrete Low Landscape 1/R,MYR 435.00,,goods,Each,IKPVLBL-1,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,END CLAMP 30MM SLR-EC-30-D ( AL6005-T5 / SUS 304 ),SLR-EC-30-D,4.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175635,PV Install Kit Concrete Low Landscape 1/R,MYR 435.00,,goods,Each,IKPVLBL-1,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,"GROUNDING LUG, HIGH BALLAST",EK-D,2.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175635,PV Install Kit Concrete Low Landscape 1/R,MYR 435.00,,goods,Each,IKPVLBL-1,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,Stump,T-514,8.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175635,PV Install Kit Concrete Low Landscape 1/R,MYR 435.00,,goods,Each,IKPVLBL-1,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,RAIL SLR-R11 6000MM,R11-6000,1.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175635,PV Install Kit Concrete Low Landscape 1/R,MYR 435.00,,goods,Each,IKPVLBL-1,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,RAIL JOINER 180MM,RS-03-180,1.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175635,PV Install Kit Concrete Low Landscape 1/R,MYR 435.00,,goods,Each,IKPVLBL-1,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,FRONT LEG 10 40MM,COBE-FE-10-40,2.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175635,PV Install Kit Concrete Low Landscape 1/R,MYR 435.00,,goods,Each,IKPVLBL-1,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,REAR LEG 10 267MM,COBE-RE-10-D-267,2.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175635,PV Install Kit Concrete Low Landscape 1/R,MYR 435.00,,goods,Each,IKPVLBL-1,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,T NUT WITH BOT 40MM,COB-BN-01-40,4.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175635,PV Install Kit Concrete Low Landscape 1/R,MYR 435.00,,goods,Each,IKPVLBL-1,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,MIDDLE BALLASTED TRAY,SLR-BS-MBP-XLM-01,2.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175635,PV Install Kit Concrete Low Landscape 1/R,MYR 435.00,,goods,Each,IKPVLBL-1,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,SELF TAPPING SCREW 5.5X32MM,ST5.5X32-01,4.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175635,PV Install Kit Concrete Low Landscape 1/R,MYR 435.00,,goods,Each,IKPVLBL-1,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,GROUNDING LUG SLR-EK-D ( AL6005-5 / SUS 304 ),SLR-EK-D,2.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175635,PV Install Kit Concrete Low Landscape 1/R,MYR 435.00,,goods,Each,IKPVLBL-1,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,PV MODULE CABLE CLIP,XJ-AZ,2.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175760,PV Install Kit Concrete Low Landscape 3/R,MYR 1305.00,,goods,Each,IKPVLBL-3,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,Rail SLR-R02-Light 5200MM,SLR-R02-LIGHT,2.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175760,PV Install Kit Concrete Low Landscape 3/R,MYR 1305.00,,goods,Each,IKPVLBL-3,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,Rail Splice,SLR-RS-01-L-D,2.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175760,PV Install Kit Concrete Low Landscape 3/R,MYR 1305.00,,goods,Each,IKPVLBL-3,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,MID CLAMP 30MM SLR-MC-30-D ( AL6005-T5 / SUS 304 ),SLR-MC-30-D,4.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175760,PV Install Kit Concrete Low Landscape 3/R,MYR 1305.00,,goods,Each,IKPVLBL-3,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,END CLAMP 30MM SLR-EC-30-D ( AL6005-T5 / SUS 304 ),SLR-EC-30-D,4.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175760,PV Install Kit Concrete Low Landscape 3/R,MYR 1305.00,,goods,Each,IKPVLBL-3,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,GROUNDING CLIP,KS-BR1-GC,4.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175760,PV Install Kit Concrete Low Landscape 3/R,MYR 1305.00,,goods,Each,IKPVLBL-3,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,"GROUNDING LUG, HIGH BALLAST",EK-D,2.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175760,PV Install Kit Concrete Low Landscape 3/R,MYR 1305.00,,goods,Each,IKPVLBL-3,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,Stump,T-514,16.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175760,PV Install Kit Concrete Low Landscape 3/R,MYR 1305.00,,goods,Each,IKPVLBL-3,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,RAIL SLR-R11 6000MM,R11-6000,2.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175760,PV Install Kit Concrete Low Landscape 3/R,MYR 1305.00,,goods,Each,IKPVLBL-3,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,RAIL JOINER 180MM,RS-03-180,2.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175760,PV Install Kit Concrete Low Landscape 3/R,MYR 1305.00,,goods,Each,IKPVLBL-3,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,FRONT LEG 10 40MM,COBE-FE-10-40,6.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175760,PV Install Kit Concrete Low Landscape 3/R,MYR 1305.00,,goods,Each,IKPVLBL-3,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,REAR LEG 10 267MM,COBE-RE-10-D-267,6.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175760,PV Install Kit Concrete Low Landscape 3/R,MYR 1305.00,,goods,Each,IKPVLBL-3,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,T NUT WITH BOT 40MM,COB-BN-01-40,12.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175760,PV Install Kit Concrete Low Landscape 3/R,MYR 1305.00,,goods,Each,IKPVLBL-3,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,MIDDLE BALLASTED TRAY,SLR-BS-MBP-XLM-01,6.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175760,PV Install Kit Concrete Low Landscape 3/R,MYR 1305.00,,goods,Each,IKPVLBL-3,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,SELF TAPPING SCREW 5.5X32MM,ST5.5X32-01,12.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175760,PV Install Kit Concrete Low Landscape 3/R,MYR 1305.00,,goods,Each,IKPVLBL-3,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,GROUNDING LUG SLR-EK-D ( AL6005-5 / SUS 304 ),SLR-EK-D,2.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175760,PV Install Kit Concrete Low Landscape 3/R,MYR 1305.00,,goods,Each,IKPVLBL-3,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,PV MODULE CABLE CLIP,XJ-AZ,6.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175821,PV Install Kit Concrete Low Portrait 1/R,MYR 435.00,,goods,Each,IKPVLBP-1,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,Rail SLR-R02-Light 5200MM,SLR-R02-LIGHT,2.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175821,PV Install Kit Concrete Low Portrait 1/R,MYR 435.00,,goods,Each,IKPVLBP-1,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,END CLAMP 30MM SLR-EC-30-D ( AL6005-T5 / SUS 304 ),SLR-EC-30-D,8.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175821,PV Install Kit Concrete Low Portrait 1/R,MYR 435.00,,goods,Each,IKPVLBP-1,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,"GROUNDING LUG, HIGH BALLAST",EK-D,2.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175821,PV Install Kit Concrete Low Portrait 1/R,MYR 435.00,,goods,Each,IKPVLBP-1,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,Stump,T-514,8.000000,Kit,Solar PV,INSTALLATION KIT,,,,
4602503000016175821,PV Install Kit Concrete Low Portrait 1/R,MYR 435.00,,goods,Each,IKPVLBP-1,,,,,,MYR 0.00,,,,,Active,Sales,,,0.00,0.00,0.00,0.00,,,,,,,,,,,1,,,TRIPOD ANGLE BAR 45X45X1400MM,SLR-JG-GMTYN-12,2.000000,Kit,Solar PV,INSTALLATION KIT,,,,
