Purchase Receive ID,Receive Number,Receive Date,Status,Vendor Name,PO Number,Bill Number,Item Name,SKU,Item Description,Item unit,Quantity Received,Line Item Location Name,Notes,CreatedTime,Last Modified Time,CF.Checked by,CF.PR Reference#
4602503000015350014,PR-00640,2025-06-19,received,Winstar Solar Sdn Bhd,PO-1123,1940,Rail SLR-R02-Light 6100mm,SLR-6100mm,,pcs,400.000000,Head Office,,2025-06-19 08:42:18,2025-06-19 08:42:18,Wei Xiang Wong,DO-002688
4602503000015350014,PR-00640,2025-06-19,received,Winstar Solar Sdn Bhd,PO-1123,1940,KLIP-LOK 700 Roof Hook  (L-Type),KL-01,,pcs,1600.000000,Head Office,,2025-06-19 08:42:18,2025-06-19 08:42:18,Wei Xiang Wong,DO-002688
4602503000015350014,PR-00640,2025-06-19,received,Winstar Solar Sdn Bhd,PO-1123,1940,L Feet 21# with Bolt M8 x 25 and Nut,KS-HK-L21-02,,pcs,1600.000000,Head Office,,2025-06-19 08:42:18,2025-06-19 08:42:18,Wei Xiang Wong,DO-002688
4602503000015350014,PR-00640,2025-06-19,received,Winstar Solar Sdn Bhd,PO-1123,1940,MID CLAMP 30MM SLR-MC-30-D ( AL6005-T5 / SUS 304 ),SLR-MC-30-D,,pcs,1600.000000,Head Office,,2025-06-19 08:42:18,2025-06-19 08:42:18,Wei Xiang Wong,DO-002688
4602503000015350014,PR-00640,2025-06-19,received,Winstar Solar Sdn Bhd,PO-1123,1940,END CLAMP 30MM SLR-EC-30-D ( AL6005-T5 / SUS 304 ),SLR-EC-30-D,,pcs,120.000000,Head Office,,2025-06-19 08:42:18,2025-06-19 08:42:18,Wei Xiang Wong,DO-002688
4602503000015350014,PR-00640,2025-06-19,received,Winstar Solar Sdn Bhd,PO-1123,1940,GROUNDING LUG SLR-EK-D ( AL6005-5 / SUS 304 ),SLR-EK-D,,pcs,100.000000,Head Office,,2025-06-19 08:42:18,2025-06-19 08:42:18,Wei Xiang Wong,DO-002688
4602503000015350014,PR-00640,2025-06-19,received,Winstar Solar Sdn Bhd,PO-1123,1940,Rail Splice,SLR-RS-01-L-D,,Each,400.000000,Head Office,,2025-06-19 08:42:18,2025-06-19 08:42:18,Wei Xiang Wong,DO-002688
4602503000015350014,PR-00640,2025-06-19,received,Winstar Solar Sdn Bhd,PO-1123,1940,Ground clip,TH-GC-03,,Unit,1000.000000,Head Office,,2025-06-19 08:42:18,2025-06-19 08:42:18,Wei Xiang Wong,DO-002688
4602503000015350145,PR-00641,2025-06-19,received,Helukabel Malaysia Sdn Bhd,PO-1128,337,DC CABLE - Fireproof 1C x 4mm^2 (1000 meters / Drum) Black,T-453,"HELUKABEL SOLARFLEX-X H1Z2Z2-K 1 X 4 MM2 PV WIRE,EN50618 IEC62930 (BLACK)",M,2000.000000,Head Office,,2025-06-19 12:34:32,2025-06-19 12:34:32,Wei Xiang Wong,HM-DO-2506475
4602503000015378012,PR-00642,2025-06-19,received,Joo Ming Electrical Sdn Bhd,PO-1137,1494,CABLE-185MM 600/100 BLACK,T-526,1 METER/ROLL,M,60.000000,Head Office,,2025-06-19 17:26:20,2025-06-19 17:26:20,Wei Xiang Wong,105903
4602503000015378084,PR-00643,2025-06-19,received,Xian Yik Hardware Sdn Bhd,PO-1134,1884,GRINDER MACHINE - WIRED,DCJZ2060i,,,1.000000,Head Office,,2025-06-19 17:28:18,2025-06-19 17:28:18,Wei Xiang Wong,SG25-I13837
4602503000015378136,PR-00644,2025-06-19,received,Xian Yik Hardware Sdn Bhd,PO-1132,1884,"CUTTING DISC 4""",T-480,,Each,200.000000,Head Office,,2025-06-19 17:29:02,2025-06-19 17:29:02,Wei Xiang Wong,SG25-I13823
4602503000015378208,PR-00645,2025-06-19,received,Yeowchuan Hardware Sdn Bhd,PO-1135,083,CORDLESS DRILL - 21V - 2.0AH BATTERY,AXM21V,"Brand AXM 
Warranty 6 Months",,2.000000,Head Office,,2025-06-19 17:30:15,2025-06-19 17:30:15,Wei Xiang Wong,H25060252
4602503000015384103,PR-00646,2025-04-24,received,"Zhejiang Sule Energy Co., Ltd",PO-1152,1152,Solar connector 1000V 6mm^2,FMC4,CODE: FMC4 ,pcs,2000.000000,Head Office,"INVOICE NO: F00925040708 DD 9 APR 2025
SHIP VIA SF EXPRESS, RECEIVED ON 24 APR 2025",2025-06-20 17:44:21,2025-06-20 17:44:21,Wei Xiang Wong,F00925040708
4602503000015467506,PR-00647,2025-06-12,received,WATER CARE INDUSTRIES SDN BHD,PO-1100,342,"Pressure TeMPerature Valve 700KPA, 1/2""",PART-000050,,Each,50.000000,Head Office,,2025-06-23 18:17:56,2025-06-23 18:17:56,Wei Xiang Wong,02455
4602503000015467576,PR-00648,2025-06-18,received,WATER CARE INDUSTRIES SDN BHD,PO-1096,342,SUMMER 75E HCM WRAPPED BASIC,COMP-007181,,Each,3.000000,Head Office,,2025-06-23 18:19:53,2025-06-23 18:19:53,Wei Xiang Wong,02445
4602503000015467576,PR-00648,2025-06-18,received,WATER CARE INDUSTRIES SDN BHD,PO-1096,342,MERU MP38 HCM - 3KW WRAPPED BASIC,COMP-006381,,unit,3.000000,Head Office,,2025-06-23 18:19:53,2025-06-23 18:19:53,Wei Xiang Wong,02445
4602503000015467623,PR-00649,2025-06-23,received,WATER CARE INDUSTRIES SDN BHD,PO-1055,342,SUMMER 450L SOLAR WATER HEATER TANK,COMP-005672,,pcs,5.000000,Head Office,"2462 - 3 units
2428 - 2 units",2025-06-23 18:22:01,2025-06-23 18:22:01,Wei Xiang Wong,2462
4602503000015467660,PR-00650,2025-06-23,received,WATER CARE INDUSTRIES SDN BHD,PO-1102,342,Meru MP25 HCM Wrapped Basic,COMP-006200,,Each,3.000000,Head Office,,2025-06-23 18:22:51,2025-06-23 18:22:51,Wei Xiang Wong,2447
4602503000015467693,PR-00651,2025-06-20,received,WATER CARE INDUSTRIES SDN BHD,PO-1053,342,"Hot Pipe S - 300L/66G, SM, SS304, OD22mm x T0.7mm",SMFG-000381,,pcs,15.000000,Head Office,,2025-06-23 18:29:02,2025-06-23 18:29:02,Wei Xiang Wong,2427
4602503000015467693,PR-00651,2025-06-20,received,WATER CARE INDUSTRIES SDN BHD,PO-1053,342,"COLD PIPE S - 300L/66G, 450L/100G, SM, SS304",SMFG-000389,,Each,15.000000,Head Office,,2025-06-23 18:29:02,2025-06-23 18:29:02,Wei Xiang Wong,2427
4602503000015486001,PR-00652,2025-06-12,received,WATER CARE INDUSTRIES SDN BHD,PO-1109,342,"COLLECTOR OLIVE – BRASS, 3/4”, THREADED",PART-000229,Under Warranty for Esteel Manufacturing Sdn Bhd,Each,12.000000,Head Office,,2025-06-23 18:51:41,2025-06-23 18:51:41,Wei Xiang Wong,2451
4602503000015486073,PR-00653,2025-06-23,received,WATER CARE INDUSTRIES SDN BHD,PO-1115,342,MERU MP25 HWM WRAPPED BASIC,COMP-006204,,unit,3.000000,Head Office,,2025-06-23 18:52:43,2025-06-23 18:52:43,Wei Xiang Wong,2448
4602503000015486481,PR-00654,2025-06-24,received,Winstar Solar Sdn Bhd,PO-1160,1940,MID CLAMP 30MM SLR-MC-30-D ( AL6005-T5 / SUS 304 ),SLR-MC-30-D,,pcs,1000.000000,Head Office,,2025-06-24 16:56:26,2025-06-24 16:56:26,Wei Xiang Wong,DO-002729
4602503000015486481,PR-00654,2025-06-24,received,Winstar Solar Sdn Bhd,PO-1160,1940,END CLAMP 30MM SLR-EC-30-D ( AL6005-T5 / SUS 304 ),SLR-EC-30-D,,pcs,500.000000,Head Office,,2025-06-24 16:56:26,2025-06-24 16:56:26,Wei Xiang Wong,DO-002729
4602503000015486481,PR-00654,2025-06-24,received,Winstar Solar Sdn Bhd,PO-1160,1940,L Feet 21# with Bolt M8 x 25 and Nut,KS-HK-L21-02,,pcs,500.000000,Head Office,,2025-06-24 16:56:26,2025-06-24 16:56:26,Wei Xiang Wong,DO-002729
4602503000015486576,PR-00655,2025-06-24,received,Helukabel Malaysia Sdn Bhd,PO-1158,337,DC CABLE - Fireproof 1C x 4mm^2 (1000 meters / Drum) Black,T-453,"KUKA Cable - Normal Specification H1Z272-K TUV Solar PV Cable IEC 60332-3-25, EN 50575 Fireproof 1C x 4mm^2 (1000 meters / Drum) Black

2000 meter for Ipoh Project
2000 meter for HQ",M,4000.000000,Head Office,,2025-06-24 16:57:15,2025-06-24 16:57:15,Wei Xiang Wong,HM-DO-25060628
4602503000015486631,PR-00656,2025-06-24,received,Helukabel Malaysia Sdn Bhd,PO-1148,337,Growatt 12kW 3P 2MPPT S.Inverter,MOD12KTL3-X2,12KW Three PHASE 2 MPPT,Each,1.000000,Head Office,,2025-06-24 16:58:23,2025-06-24 16:58:23,Wei Xiang Wong,HM-DO-25060564
4602503000015620079,PR-00657,2025-06-25,received,Syarikat Emerald Electrical Sdn Bhd,PO-1172,1564,INSULATED CABLE BLADE - FLAT CRIMP 10MM2,T-531,,pcs,150.000000,Head Office,,2025-06-25 17:07:51,2025-06-25 17:07:51,Chan Fong Kwan,PT-1172
4602503000015620132,PR-00658,2025-06-25,received,Chojin (M) Sdn Bhd,PO-1179,691,Silicon - Non Alcohol & Acid(Black) (792N; Allyseal),T-0255,,pcs,250.000000,Head Office,,2025-06-25 17:43:11,2025-06-25 17:43:11,Wei Xiang Wong,DO0041524
4602503000015620187,PR-00659,2025-06-25,received,Helukabel Malaysia Sdn Bhd,PO-1177,337,DC CABLE - Fireproof 1C x 4mm^2 (1000 meters / Drum) Black,T-453,"HELUKABEL SOLARFLEX-X H1Z2Z2-K 1 X 4 MM2 PV WIRE,EN50618 IEC62930 (BLACK)",M,2000.000000,Head Office,,2025-06-25 17:44:03,2025-06-25 17:44:03,Wei Xiang Wong,HM-DO-25060671
4602503000015620242,PR-00660,2025-06-25,received,SB Four Elektrik & Hardware Sdn Bhd,PO-1157,672,"PVC CASING 2"" x 2"" x 6 FT",T-478,,pcs,200.000000,Head Office,,2025-06-25 17:44:46,2025-06-25 17:44:46,Wei Xiang Wong,DO-011459
4602503000015620297,PR-00661,2025-06-25,received,SB Four Elektrik & Hardware Sdn Bhd,PO-1138,1939,"CABLE LUG - M12,185MM2",T-529,INSULATED CABLE LUG,unit,16.000000,Head Office,,2025-06-25 17:45:48,2025-06-25 17:45:48,Wei Xiang Wong,DO-0011462
4602503000015620297,PR-00661,2025-06-25,received,SB Four Elektrik & Hardware Sdn Bhd,PO-1138,1939,"CABLE LUG - M12, 95MM2",T-530,,pcs,2.000000,Head Office,,2025-06-25 17:45:48,2025-06-25 17:45:48,Wei Xiang Wong,DO-0011462
4602503000015620297,PR-00661,2025-06-25,received,SB Four Elektrik & Hardware Sdn Bhd,PO-1138,1939,COPPER TRUNKING EARTH LINK-T1.0MMXW19MMXL75MM,T-534,,pcs,80.000000,Head Office,,2025-06-25 17:45:48,2025-06-25 17:45:48,Wei Xiang Wong,DO-0011462
4602503000015620297,PR-00661,2025-06-25,received,SB Four Elektrik & Hardware Sdn Bhd,PO-1138,1939,HYDRAULIC CRIMPING TOOL - UP TO 185MM2 WIRE,HCT-185,,,1.000000,Head Office,,2025-06-25 17:45:48,2025-06-25 17:45:48,Wei Xiang Wong,DO-0011462
4602503000015620488,PR-00662,2025-06-25,received,WATER CARE INDUSTRIES SDN BHD,PO-1059,342,"SUMMER SOLAR WATER HEATER TANK, DIRECT 180L, GVAL",COMP-005645,,Unit,11.000000,Head Office,,2025-06-25 18:37:04,2025-06-25 18:37:04,Wei Xiang Wong,2452
4602503000015620677,PR-00663,2025-06-23,received,Veltron Eco Sdn Bhd,PO-1003,527,Solar AC MSB - 100A,MSB-100A,"1   : 125A, 415/240VAC, 3P4W, 37kA c/w:-
1.1 : ENCLOSE - 
* EG 1.5MM Sheet, IP40, Form 2, Wall Mounted (Indoor)Dim. (HxWxD) - MM: 550 x 800 x 200.

1.2 : COMPONENT LIST - 
* LS 100A 3p 37kA Mccb c/w Shuntrip coil. x 1 Set 
* LS 30A 3p 6kA Mcb x 3 
* LS 20A 3p 6kA Mcb x 1
* LS 20A 2p 6kA Mcb x 1
* Delab ELR c/w ZCT (Calibration) x1 Set
* Mikro DPM c/w MH 150/5 Cls 1 15va Cts x 1 Set
* Terasaki 63A 3p 6kA Mcb x 1 no
* Abb 3P+N 40kA Spd x 1 no
* Atoms Phase indicator Light R,Y,B x 2 Set
* LS 6A 1p control Mcb x 8 Set

2 : EXCLUDED - 
* Transportation 

3 : INCLUDED - 
* Product Warranty Letter (Under Suruhan Jaya)
* Proposal drawing
* Calibration protection relay c/w test sheet 

4 : TERM AND CONDITION - 
* Payment - 50% Deposit /50% After F.A.T & Delivery 
* Vadility - 1 month 
* Delivery - 2 - 4 weeks after approval drawing. 
* Warranty - 18 Month After F.A.T Date
",Unit,1.000000,Head Office,collected from Syawal,2025-06-26 09:03:11,2025-06-26 09:03:11,Wei Xiang Wong,VCD2025/06/017
4602503000015620759,PR-00664,2025-06-26,received,Winstar Solar Sdn Bhd,PO-1178,1940,TILE HOOK #01-SLR-CTH-01 ( AL6005-5 / SUS 304 ) - POTRAIT,SLR-CTH-01,,pcs,1000.000000,Head Office,,2025-06-26 12:21:57,2025-06-26 12:21:57,Wei Xiang Wong,DO-002751
4602503000015620759,PR-00664,2025-06-26,received,Winstar Solar Sdn Bhd,PO-1178,1940,Rail Splice,SLR-RS-01-L-D,,Each,400.000000,Head Office,,2025-06-26 12:21:57,2025-06-26 12:21:57,Wei Xiang Wong,DO-002751
4602503000015620834,PR-00665,2025-06-26,received,SB Four Elektrik & Hardware Sdn Bhd,PO-1176,1939,CABLE-95MM 600/100 GREEN,T-528,,M,20.000000,Head Office,,2025-06-26 12:28:50,2025-06-26 12:28:50,Wei Xiang Wong,DO-011482
4602503000015714001,PR-00666,2025-06-26,received,Syarikat Emerald Electrical Sdn Bhd,PO-1185,766,AC wire 6mmx100m BLACK,AC-WIRE-06-B,,pcs,12.000000,Head Office,,2025-06-26 17:15:35,2025-06-26 17:15:35,Wei Xiang Wong,E2506/0275
4602503000015714001,PR-00666,2025-06-26,received,Syarikat Emerald Electrical Sdn Bhd,PO-1185,766,"AC WIRE, 6mmx100m, GREEN",AC-WIRE-6-G,,pcs,21.000000,Head Office,,2025-06-26 17:15:35,2025-06-26 17:15:35,Wei Xiang Wong,E2506/0275
4602503000015714001,PR-00666,2025-06-26,received,Syarikat Emerald Electrical Sdn Bhd,PO-1185,766,AC cable 10mm2 1C - Black,Cable-10mm,,rolls,15.000000,Head Office,,2025-06-26 17:15:35,2025-06-26 17:15:35,Wei Xiang Wong,E2506/0275
4602503000015714001,PR-00666,2025-06-26,received,Syarikat Emerald Electrical Sdn Bhd,PO-1185,766,CABLE-10MM 600/100 GREEN,T-527,AC cable 10mm2 1C - Green,rolls,15.000000,Head Office,,2025-06-26 17:15:35,2025-06-26 17:15:35,Wei Xiang Wong,E2506/0275
4602503000015714001,PR-00666,2025-06-26,received,Syarikat Emerald Electrical Sdn Bhd,PO-1185,766,CABLE TIE 300mm,T-0343,,Each,20.000000,Head Office,,2025-06-26 17:15:35,2025-06-26 17:15:35,Wei Xiang Wong,E2506/0275
4602503000015714138,PR-00667,2025-06-26,received,Syarikat Emerald Electrical Sdn Bhd,PO-1184,767,AC cable 10mm2 1C,Cable-10mm,BLACK COLOR,rolls,26.000000,Head Office,,2025-06-26 17:17:17,2025-06-26 17:17:17,Wei Xiang Wong,EDO-2506/0274
4602503000015714138,PR-00667,2025-06-26,received,Syarikat Emerald Electrical Sdn Bhd,PO-1184,767,AC cable 10mm2 1C,Cable-10mm,RED COLOR,rolls,26.000000,Head Office,,2025-06-26 17:17:17,2025-06-26 17:17:17,Wei Xiang Wong,EDO-2506/0274
4602503000015714138,PR-00667,2025-06-26,received,Syarikat Emerald Electrical Sdn Bhd,PO-1184,767,AC cable 10mm2 1C,Cable-10mm,YELLOW COLOR,rolls,26.000000,Head Office,,2025-06-26 17:17:17,2025-06-26 17:17:17,Wei Xiang Wong,EDO-2506/0274
4602503000015714138,PR-00667,2025-06-26,received,Syarikat Emerald Electrical Sdn Bhd,PO-1184,767,AC cable 10mm2 1C,Cable-10mm,BLUE COLOR,rolls,26.000000,Head Office,,2025-06-26 17:17:17,2025-06-26 17:17:17,Wei Xiang Wong,EDO-2506/0274
4602503000015714138,PR-00667,2025-06-26,received,Syarikat Emerald Electrical Sdn Bhd,PO-1184,767,CABLE TIE 300mm,T-0343,,Each,10.000000,Head Office,,2025-06-26 17:17:17,2025-06-26 17:17:17,Wei Xiang Wong,EDO-2506/0274
4602503000015714138,PR-00667,2025-06-26,received,Syarikat Emerald Electrical Sdn Bhd,PO-1184,767,"AC WIRE, 6mmx100m, GREEN",AC-WIRE-6-G,,pcs,26.000000,Head Office,,2025-06-26 17:17:17,2025-06-26 17:17:17,Wei Xiang Wong,EDO-2506/0274
4602503000015779001,PR-00668,2025-06-27,received,Standard Bolts & Nuts (Sg Buloh) Sdn Bhd,PO-1191,1917,"Screw #10 x 1""",T17-ET,"#10 x 1"" TS Screw (HW) (Type 17) (ET Coating)",Each,2000.000000,Head Office,,2025-06-27 18:54:08,2025-06-27 18:54:08,Wei Xiang Wong,DO-2507/0005
4602503000015920190,PR-00674,2025-06-30,received,Re Energy Sdn Bhd,PO-1147,202,SOLIS 4KW SINGLE-PHASE DUAL MPPT STRING INVERTER,S6-GR1P4K,4KW SINGLE PHASE 2 MPPT,pcs,1.000000,Head Office,,2025-06-30 17:46:07,2025-06-30 17:46:07,Chan Fong Kwan,DO-02058
4602503000015920190,PR-00674,2025-06-30,received,Re Energy Sdn Bhd,PO-1147,202,SOLIS 5KW SINGLE-PHASE DUAL MPPT STRING INVERTER,S6-GR1P5K,5KW SINGLE PHASE 2 MPPT,pcs,1.000000,Head Office,,2025-06-30 17:46:07,2025-06-30 17:46:07,Chan Fong Kwan,DO-02058
4602503000015920190,PR-00674,2025-06-30,received,Re Energy Sdn Bhd,PO-1147,202,SOLIS 12KW 3-PHASE DUAL MPPT STRING INVERTER,S5-GR3P12K,12KW SINGLE PHASE 2 MPPT,pcs,1.000000,Head Office,,2025-06-30 17:46:07,2025-06-30 17:46:07,Chan Fong Kwan,DO-02058
4602503000015948107,PR-00669,2025-06-30,received,Pusaco Industrial Supplies Sdn Bhd,PO-1165,1919,CONEX 22MM C X C ELBOW,C22CXCE,,pcs,40.000000,Head Office,,2025-06-30 16:13:59,2025-06-30 16:13:59,Wei Xiang Wong,PJ106776
4602503000015948107,PR-00669,2025-06-30,received,Pusaco Industrial Supplies Sdn Bhd,PO-1165,1919,CONEX 22MM C X C COUPLING,C22CXCC,,pcs,40.000000,Head Office,,2025-06-30 16:13:59,2025-06-30 16:13:59,Wei Xiang Wong,PJ106776
4602503000015948107,PR-00669,2025-06-30,received,Pusaco Industrial Supplies Sdn Bhd,PO-1165,1919,20MM PP-R SOCKET (AZEETA),20PPRSA,,pcs,20.000000,Head Office,,2025-06-30 16:13:59,2025-06-30 16:13:59,Wei Xiang Wong,PJ106776
4602503000015948107,PR-00669,2025-06-30,received,Pusaco Industrial Supplies Sdn Bhd,PO-1165,1919,25MM PP-R SOCKET (AZEETA),25PPRSA,,pcs,20.000000,Head Office,,2025-06-30 16:13:59,2025-06-30 16:13:59,Wei Xiang Wong,PJ106776
4602503000015948222,PR-00670,2025-06-30,received,Standard Bolts & Nuts (Sg Buloh) Sdn Bhd,PO-1191,1917,DS-HO 516 #10 x 5/8,M4.8x16,"#10 x 5/8"" Hex SDS (HO)(Z/P)(M4.8 x 16)",pcs,3000.000000,Head Office,,2025-06-30 16:14:57,2025-06-30 16:14:57,Wei Xiang Wong,DO-2507/0017
4602503000015948279,PR-00671,2025-06-30,received,Perniagaan Elektrik Tni Sdn Bhd,PO-1188,095,"HDG Trunking 2"" X 4"" X L8'",T-472,Supplier Size: 50mm x 100mm x 1.0mmT x 2438mmL,Each,110.000000,Head Office,,2025-06-30 16:15:58,2025-06-30 16:15:58,Wei Xiang Wong,DO2506/23763
4602503000015948336,PR-00672,2025-06-30,received,Xian Yik Hardware Sdn Bhd,PO-1166,1884,"HOSE - TRANTSPARENT, 13MM X 1.75MM X 30",HOSE-TR-13MM,,rolls,2.000000,Head Office,,2025-06-30 16:18:11,2025-06-30 16:18:11,Wei Xiang Wong,SG25-I14504
4602503000015948391,PR-00673,2025-06-30,received,Helukabel Malaysia Sdn Bhd,PO-1199,337,Growatt 10kW 3P 2MPPT S.Inverter,MOD10KTL3-X2,10KW Three PHASE 2 MPPT,Each,1.000000,Head Office,,2025-06-30 16:19:50,2025-06-30 16:19:50,Wei Xiang Wong,HM-DO-25060758
4602503000015948391,PR-00673,2025-06-30,received,Helukabel Malaysia Sdn Bhd,PO-1199,337,Growatt 12kW 3P 2MPPT S.Inverter,MOD12KTL3-X2,12KW Three PHASE 2 MPPT,Each,1.000000,Head Office,,2025-06-30 16:19:50,2025-06-30 16:19:50,Wei Xiang Wong,HM-DO-25060758
4602503000015967073,PR-00675,2025-07-01,received,"Infitron International Co., Ltd",PO-1047,1047,"Copper compression elbow C x FI 015mm x 1/2""",SKU-CFI-01,,pcs,1000.000000,Head Office,,2025-07-01 10:01:55,2025-07-01 10:01:55,Wei Xiang Wong,SC-250066
4602503000015967073,PR-00675,2025-07-01,received,"Infitron International Co., Ltd",PO-1047,1047,"Copper Compression Elbow C x MI 015mm x 1/2""",SKU-CMI-01,,pcs,1000.000000,Head Office,,2025-07-01 10:01:55,2025-07-01 10:01:55,Wei Xiang Wong,SC-250066
4602503000015967150,PR-00676,2025-07-01,received,Winstar Solar Sdn Bhd,PO-1210,1940,MID CLAMP 30MM SLR-MC-30-D ( AL6005-T5 / SUS 304 ),SLR-MC-30-D,"Johor: 400 pcs
HQ: 300 pcs",pcs,700.000000,Head Office,,2025-07-01 11:08:07,2025-07-01 11:08:07,Wei Xiang Wong,DO-002770
4602503000015967150,PR-00676,2025-07-01,received,Winstar Solar Sdn Bhd,PO-1210,1940,END CLAMP 30MM SLR-EC-30-D ( AL6005-T5 / SUS 304 ),SLR-EC-30-D,"Johor: 300 pcs
HQ: 300 pcs",pcs,600.000000,Head Office,,2025-07-01 11:08:07,2025-07-01 11:08:07,Wei Xiang Wong,DO-002770
4602503000015967150,PR-00676,2025-07-01,received,Winstar Solar Sdn Bhd,PO-1210,1940,Rail Splice,SLR-RS-01-L-D,"Johor: 250 pcs
HQ: 300 pcs",Each,550.000000,Head Office,,2025-07-01 11:08:07,2025-07-01 11:08:07,Wei Xiang Wong,DO-002770
4602503000015967150,PR-00676,2025-07-01,received,Winstar Solar Sdn Bhd,PO-1210,1940,KLIP-LOK 700 Roof Hook  (L-Type),KL-01,"Johor: 300 pcs
",pcs,300.000000,Head Office,,2025-07-01 11:08:07,2025-07-01 11:08:07,Wei Xiang Wong,DO-002770
4602503000015985030,PR-00677,2025-07-01,received,WATER CARE INDUSTRIES SDN BHD,PO-1221,1705,STICKER LOGO SUMMER,PART-000077,"VINYL FILM - SUMMER, ORAFOL 651 FILM 881.4MM *304.8MM",Each,4040.000000,Head Office,,2025-07-01 15:36:46,2025-07-01 15:36:46,Theresa Shim,SO2506/106
4602503000015985030,PR-00677,2025-07-01,received,WATER CARE INDUSTRIES SDN BHD,PO-1221,1705,STICKER LOGO SUMMER,PART-000077,"VINYL FILM - SUMMER, ORAFOL 651 FILM 881.4MM *304.8MM",Each,360.000000,Head Office,,2025-07-01 15:36:46,2025-07-01 15:36:46,Theresa Shim,SO2506/106
4602503000015985030,PR-00677,2025-07-01,received,WATER CARE INDUSTRIES SDN BHD,PO-1221,1705,STICKER LOGO SUMMER,PART-000077,"VINYL FILM - SUMMER, 3M STICKER: 170MM*66MM",Each,1200.000000,Head Office,,2025-07-01 15:36:46,2025-07-01 15:36:46,Theresa Shim,SO2506/106
4602503000015985030,PR-00677,2025-07-01,received,WATER CARE INDUSTRIES SDN BHD,PO-1221,1705,STICKER LOGO SUMMER,PART-000077,"VINYL FILM - SUMMER, ORAFOL 651 FILM 135MM *46.7MM",Each,1000.000000,Head Office,,2025-07-01 15:36:46,2025-07-01 15:36:46,Theresa Shim,SO2506/106
4602503000015998040,PR-00678,2025-07-01,received,Re Energy Sdn Bhd,PO-1217,202,SOLIS 5KW SINGLE-PHASE DUAL MPPT STRING INVERTER,S6-GR1P5K,5KW SINGLE PHASE 2 MPPT,pcs,1.000000,Head Office,,2025-07-01 20:21:25,2025-07-01 20:21:25,Wei Xiang Wong,DO-02795
4602503000015998095,PR-00679,2025-07-01,received,Helukabel Malaysia Sdn Bhd,PO-1207,337,Growatt 5kW 1P 2MPPT S.Inverter,MIN5000TL-X2,5KW SINGLE PHASE 2 MPPT,Each,1.000000,Head Office,,2025-07-01 20:22:57,2025-07-01 20:22:57,Wei Xiang Wong,HM-DO-25070037
4602503000015998095,PR-00679,2025-07-01,received,Helukabel Malaysia Sdn Bhd,PO-1207,337,Growatt 8kW 3P 2MPPT S.Inverter,MOD8KTL3-X2,8KW Three PHASE 2 MPPT,Each,1.000000,Head Office,,2025-07-01 20:22:57,2025-07-01 20:22:57,Wei Xiang Wong,HM-DO-25070037
4602503000015998095,PR-00679,2025-07-01,received,Helukabel Malaysia Sdn Bhd,PO-1207,337,Growatt 12kW 3P 2MPPT S.Inverter,MOD12KTL3-X2,12KW Three PHASE 2 MPPT,Each,1.000000,Head Office,,2025-07-01 20:22:57,2025-07-01 20:22:57,Wei Xiang Wong,HM-DO-25070037
4602503000015998202,PR-00680,2025-07-01,received,Helukabel Malaysia Sdn Bhd,PO-1206,337,Growatt 10kW 3P 2MPPT S.Inverter,MOD10KTL3-X2,10KW Three PHASE 2 MPPT,Each,1.000000,Head Office,,2025-07-01 20:23:55,2025-07-01 20:23:55,Wei Xiang Wong,HM-DO-25070033
4602503000016141062,PR-00681,2025-07-03,received,Joo Ming Electrical Sdn Bhd,PO-1222,1494,STEEL BAND 10M x 17MM,T-0259,PSB 17mm pvc coated,Each,2.000000,Head Office,,2025-07-03 18:38:45,2025-07-03 18:38:45,Wei Xiang Wong,106209
4602503000016141117,PR-00682,2025-07-03,received,Winstar Solar Sdn Bhd,PO-1223,1940,1000V 4mm^2 solar connector,FMC4,MC4 Connector,pcs,70.000000,Head Office,,2025-07-03 18:39:38,2025-07-03 18:39:38,Wei Xiang Wong,DO-002801
4602503000016141174,PR-00683,2025-07-03,received,Standard Bolts & Nuts (Sg Buloh) Sdn Bhd,PO-1191,1917,Washer #10 S/S304 Bonded,10-SS304,Washer #10 S/S304 Bonded,Each,2000.000000,Head Office,,2025-07-03 18:50:06,2025-07-03 18:50:06,Wei Xiang Wong,DO-2507/0038
4602503000016141231,PR-00684,2025-07-03,received,MEGA SEVEN SDN. BHD.,PO-1198,1813,HEATING ELEMENT - ELTON,3170525,,Each,3.000000,Head Office,,2025-07-03 18:52:01,2025-07-03 18:52:01,Wei Xiang Wong,DO21639
4602503000016141286,PR-00685,2025-07-02,received,Winstar Solar Sdn Bhd,PO-1220,1940,Rail Splice,SLR-RS-01-L-D,,Each,1000.000000,Head Office,,2025-07-03 18:52:52,2025-07-03 18:52:52,Wei Xiang Wong,DO-002779
4602503000016141286,PR-00685,2025-07-02,received,Winstar Solar Sdn Bhd,PO-1220,1940,END CLAMP 30MM SLR-EC-30-D ( AL6005-T5 / SUS 304 ),SLR-EC-30-D,,pcs,1000.000000,Head Office,,2025-07-03 18:52:52,2025-07-03 18:52:52,Wei Xiang Wong,DO-002779
4602503000016141286,PR-00685,2025-07-02,received,Winstar Solar Sdn Bhd,PO-1220,1940,MID CLAMP 30MM SLR-MC-30-D ( AL6005-T5 / SUS 304 ),SLR-MC-30-D,,pcs,1000.000000,Head Office,,2025-07-03 18:52:52,2025-07-03 18:52:52,Wei Xiang Wong,DO-002779
